Timestamp,Raw Reading
2017-08-21 13:20:37,31.37 Degrees C: 88.47 Degrees F:
2017-08-21 13:20:38,31.37 Degrees C: 88.47 Degrees F:
2017-08-21 13:20:40,31.37 Degrees C: 88.47 Degrees F:
2017-08-21 13:20:42,31.37 Degrees C: 88.47 Degrees F:
2017-08-21 13:20:44,31.31 Degrees C: 88.36 Degrees F:
2017-08-21 13:20:45,31.37 Degrees C: 88.47 Degrees F:
2017-08-21 13:20:47,31.31 Degrees C: 88.36 Degrees F:
2017-08-21 13:20:49,31.31 Degrees C: 88.36 Degrees F:
2017-08-21 13:20:51,31.31 Degrees C: 88.36 Degrees F:
2017-08-21 13:20:52,31.31 Degrees C: 88.36 Degrees F:
2017-08-21 13:20:54,31.31 Degrees C: 88.36 Degrees F:
2017-08-21 13:20:56,31.31 Degrees C: 88.36 Degrees F:
2017-08-21 13:20:58,31.31 Degrees C: 88.36 Degrees F:
2017-08-21 13:21:00,31.31 Degrees C: 88.36 Degrees F:
2017-08-21 13:21:01,31.31 Degrees C: 88.36 Degrees F:
2017-08-21 13:21:03,31.31 Degrees C: 88.36 Degrees F:
2017-08-21 13:21:05,31.31 Degrees C: 88.36 Degrees F:
2017-08-21 13:21:07,31.31 Degrees C: 88.36 Degrees F:
2017-08-21 13:21:08,31.31 Degrees C: 88.36 Degrees F:
2017-08-21 13:21:10,31.31 Degrees C: 88.36 Degrees F:
2017-08-21 13:21:12,31.31 Degrees C: 88.36 Degrees F:
2017-08-21 13:21:14,31.31 Degrees C: 88.36 Degrees F:
2017-08-21 13:21:16,31.25 Degrees C: 88.25 Degrees F:
2017-08-21 13:21:17,31.25 Degrees C: 88.25 Degrees F:
2017-08-21 13:21:19,31.25 Degrees C: 88.25 Degrees F:
2017-08-21 13:21:21,31.25 Degrees C: 88.25 Degrees F:
2017-08-21 13:21:23,31.25 Degrees C: 88.25 Degrees F:
2017-08-21 13:21:24,31.25 Degrees C: 88.25 Degrees F:
2017-08-21 13:21:26,31.25 Degrees C: 88.25 Degrees F:
2017-08-21 13:21:28,31.25 Degrees C: 88.25 Degrees F:
2017-08-21 13:21:30,31.25 Degrees C: 88.25 Degrees F:
2017-08-21 13:21:32,31.25 Degrees C: 88.25 Degrees F:
2017-08-21 13:21:33,31.25 Degrees C: 88.25 Degrees F:
2017-08-21 13:21:35,31.19 Degrees C: 88.14 Degrees F:
2017-08-21 13:21:37,31.19 Degrees C: 88.14 Degrees F:
2017-08-21 13:21:39,31.19 Degrees C: 88.14 Degrees F:
2017-08-21 13:21:40,31.19 Degrees C: 88.14 Degrees F:
2017-08-21 13:21:42,31.19 Degrees C: 88.14 Degrees F:
2017-08-21 13:21:44,31.19 Degrees C: 88.14 Degrees F:
2017-08-21 13:21:46,31.19 Degrees C: 88.14 Degrees F:
2017-08-21 13:21:48,31.19 Degrees C: 88.14 Degrees F:
2017-08-21 13:21:49,31.19 Degrees C: 88.14 Degrees F:
2017-08-21 13:21:51,31.19 Degrees C: 88.14 Degrees F:
2017-08-21 13:21:53,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:21:55,31.19 Degrees C: 88.14 Degrees F:
2017-08-21 13:21:56,31.19 Degrees C: 88.14 Degrees F:
2017-08-21 13:21:58,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:00,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:02,31.19 Degrees C: 88.14 Degrees F:
2017-08-21 13:22:04,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:05,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:07,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:09,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:11,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:12,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:14,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:16,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:18,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:20,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:21,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:23,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:25,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:27,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:28,31.06 Degrees C: 87.91 Degrees F:
2017-08-21 13:22:30,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:32,31.06 Degrees C: 87.91 Degrees F:
2017-08-21 13:22:34,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:36,31.12 Degrees C: 88.02 Degrees F:
2017-08-21 13:22:37,31.06 Degrees C: 87.91 Degrees F:
2017-08-21 13:22:39,31.06 Degrees C: 87.91 Degrees F:
2017-08-21 13:22:41,31.06 Degrees C: 87.91 Degrees F:
2017-08-21 13:22:43,31.06 Degrees C: 87.91 Degrees F:
2017-08-21 13:22:45,31.00 Degrees C: 87.80 Degrees F:
2017-08-21 13:22:46,31.06 Degrees C: 87.91 Degrees F:
2017-08-21 13:22:48,31.00 Degrees C: 87.80 Degrees F:
2017-08-21 13:22:50,31.00 Degrees C: 87.80 Degrees F:
2017-08-21 13:22:52,31.00 Degrees C: 87.80 Degrees F:
2017-08-21 13:22:53,31.00 Degrees C: 87.80 Degrees F:
2017-08-21 13:22:55,31.00 Degrees C: 87.80 Degrees F:
2017-08-21 13:22:57,30.94 Degrees C: 87.69 Degrees F:
2017-08-21 13:22:59,30.94 Degrees C: 87.69 Degrees F:
2017-08-21 13:23:01,30.94 Degrees C: 87.69 Degrees F:
2017-08-21 13:23:02,30.94 Degrees C: 87.69 Degrees F:
2017-08-21 13:23:04,30.94 Degrees C: 87.69 Degrees F:
2017-08-21 13:23:06,30.94 Degrees C: 87.69 Degrees F:
2017-08-21 13:23:08,30.94 Degrees C: 87.69 Degrees F:
2017-08-21 13:23:09,30.87 Degrees C: 87.57 Degrees F:
2017-08-21 13:23:11,30.87 Degrees C: 87.57 Degrees F:
2017-08-21 13:23:13,30.87 Degrees C: 87.57 Degrees F:
2017-08-21 13:23:15,30.87 Degrees C: 87.57 Degrees F:
2017-08-21 13:23:17,30.87 Degrees C: 87.57 Degrees F:
2017-08-21 13:23:18,30.87 Degrees C: 87.57 Degrees F:
2017-08-21 13:23:20,30.87 Degrees C: 87.57 Degrees F:
2017-08-21 13:23:22,30.87 Degrees C: 87.57 Degrees F:
2017-08-21 13:23:24,30.81 Degrees C: 87.46 Degrees F:
2017-08-21 13:23:25,30.81 Degrees C: 87.46 Degrees F:
2017-08-21 13:23:27,30.81 Degrees C: 87.46 Degrees F:
2017-08-21 13:23:29,30.81 Degrees C: 87.46 Degrees F:
2017-08-21 13:23:31,30.81 Degrees C: 87.46 Degrees F:
2017-08-21 13:23:33,30.81 Degrees C: 87.46 Degrees F:
2017-08-21 13:23:34,30.81 Degrees C: 87.46 Degrees F:
2017-08-21 13:23:36,30.81 Degrees C: 87.46 Degrees F:
2017-08-21 13:23:38,30.81 Degrees C: 87.46 Degrees F:
2017-08-21 13:23:40,30.81 Degrees C: 87.46 Degrees F:
2017-08-21 13:23:41,30.81 Degrees C: 87.46 Degrees F:
2017-08-21 13:23:43,30.75 Degrees C: 87.35 Degrees F:
2017-08-21 13:23:45,30.75 Degrees C: 87.35 Degrees F:
2017-08-21 13:23:47,30.75 Degrees C: 87.35 Degrees F:
2017-08-21 13:23:49,30.75 Degrees C: 87.35 Degrees F:
2017-08-21 13:23:50,30.75 Degrees C: 87.35 Degrees F:
2017-08-21 13:23:52,30.75 Degrees C: 87.35 Degrees F:
2017-08-21 13:23:54,30.69 Degrees C: 87.24 Degrees F:
2017-08-21 13:23:56,30.69 Degrees C: 87.24 Degrees F:
2017-08-21 13:23:57,30.69 Degrees C: 87.24 Degrees F:
2017-08-21 13:23:59,30.69 Degrees C: 87.24 Degrees F:
2017-08-21 13:24:01,30.62 Degrees C: 87.12 Degrees F:
2017-08-21 13:24:03,30.62 Degrees C: 87.12 Degrees F:
2017-08-21 13:24:05,30.62 Degrees C: 87.12 Degrees F:
2017-08-21 13:24:06,30.62 Degrees C: 87.12 Degrees F:
2017-08-21 13:24:08,30.62 Degrees C: 87.12 Degrees F:
2017-08-21 13:24:10,30.56 Degrees C: 87.01 Degrees F:
2017-08-21 13:24:12,30.56 Degrees C: 87.01 Degrees F:
2017-08-21 13:24:13,30.56 Degrees C: 87.01 Degrees F:
2017-08-21 13:24:15,30.50 Degrees C: 86.90 Degrees F:
2017-08-21 13:24:17,30.56 Degrees C: 87.01 Degrees F:
2017-08-21 13:24:19,30.50 Degrees C: 86.90 Degrees F:
2017-08-21 13:24:21,30.50 Degrees C: 86.90 Degrees F:
2017-08-21 13:24:22,30.50 Degrees C: 86.90 Degrees F:
2017-08-21 13:24:24,30.50 Degrees C: 86.90 Degrees F:
2017-08-21 13:24:26,30.44 Degrees C: 86.79 Degrees F:
2017-08-21 13:24:28,30.44 Degrees C: 86.79 Degrees F:
2017-08-21 13:24:29,30.44 Degrees C: 86.79 Degrees F:
2017-08-21 13:24:31,30.37 Degrees C: 86.68 Degrees F:
2017-08-21 13:24:33,30.37 Degrees C: 86.68 Degrees F:
2017-08-21 13:24:35,30.37 Degrees C: 86.68 Degrees F:
2017-08-21 13:24:36,30.37 Degrees C: 86.68 Degrees F:
2017-08-21 13:24:38,30.31 Degrees C: 86.56 Degrees F:
2017-08-21 13:24:40,30.31 Degrees C: 86.56 Degrees F:
2017-08-21 13:24:42,30.31 Degrees C: 86.56 Degrees F:
2017-08-21 13:24:44,30.31 Degrees C: 86.56 Degrees F:
2017-08-21 13:24:45,30.31 Degrees C: 86.56 Degrees F:
2017-08-21 13:24:47,30.31 Degrees C: 86.56 Degrees F:
2017-08-21 13:24:49,30.25 Degrees C: 86.45 Degrees F:
2017-08-21 13:24:51,30.25 Degrees C: 86.45 Degrees F:
2017-08-21 13:24:52,30.25 Degrees C: 86.45 Degrees F:
2017-08-21 13:24:54,30.25 Degrees C: 86.45 Degrees F:
2017-08-21 13:24:56,30.19 Degrees C: 86.34 Degrees F:
2017-08-21 13:24:58,30.19 Degrees C: 86.34 Degrees F:
2017-08-21 13:25:00,30.19 Degrees C: 86.34 Degrees F:
2017-08-21 13:25:01,30.19 Degrees C: 86.34 Degrees F:
2017-08-21 13:25:03,30.19 Degrees C: 86.34 Degrees F:
2017-08-21 13:25:05,30.19 Degrees C: 86.34 Degrees F:
2017-08-21 13:25:07,30.19 Degrees C: 86.34 Degrees F:
2017-08-21 13:25:08,30.12 Degrees C: 86.22 Degrees F:
2017-08-21 13:25:10,30.12 Degrees C: 86.22 Degrees F:
2017-08-21 13:25:12,30.12 Degrees C: 86.22 Degrees F:
2017-08-21 13:25:14,30.12 Degrees C: 86.22 Degrees F:
2017-08-21 13:25:16,30.12 Degrees C: 86.22 Degrees F:
2017-08-21 13:25:17,30.06 Degrees C: 86.11 Degrees F:
2017-08-21 13:25:19,30.06 Degrees C: 86.11 Degrees F:
2017-08-21 13:25:21,30.06 Degrees C: 86.11 Degrees F:
2017-08-21 13:25:23,30.06 Degrees C: 86.11 Degrees F:
2017-08-21 13:25:24,30.06 Degrees C: 86.11 Degrees F:
2017-08-21 13:25:26,30.06 Degrees C: 86.11 Degrees F:
2017-08-21 13:25:28,30.00 Degrees C: 86.00 Degrees F:
2017-08-21 13:25:30,30.00 Degrees C: 86.00 Degrees F:
2017-08-21 13:25:32,30.00 Degrees C: 86.00 Degrees F:
2017-08-21 13:25:33,30.00 Degrees C: 86.00 Degrees F:
2017-08-21 13:25:35,29.94 Degrees C: 85.89 Degrees F:
2017-08-21 13:25:37,30.00 Degrees C: 86.00 Degrees F:
2017-08-21 13:25:39,29.94 Degrees C: 85.89 Degrees F:
2017-08-21 13:25:40,30.00 Degrees C: 86.00 Degrees F:
2017-08-21 13:25:42,29.94 Degrees C: 85.89 Degrees F:
2017-08-21 13:25:44,29.94 Degrees C: 85.89 Degrees F:
2017-08-21 13:25:46,29.94 Degrees C: 85.89 Degrees F:
2017-08-21 13:25:48,29.94 Degrees C: 85.89 Degrees F:
2017-08-21 13:25:49,29.94 Degrees C: 85.89 Degrees F:
2017-08-21 13:25:51,29.94 Degrees C: 85.89 Degrees F:
2017-08-21 13:25:53,29.87 Degrees C: 85.77 Degrees F:
2017-08-21 13:25:55,29.87 Degrees C: 85.77 Degrees F:
2017-08-21 13:25:56,29.87 Degrees C: 85.77 Degrees F:
2017-08-21 13:25:58,29.87 Degrees C: 85.77 Degrees F:
2017-08-21 13:26:00,29.87 Degrees C: 85.77 Degrees F:
2017-08-21 13:26:02,29.87 Degrees C: 85.77 Degrees F:
2017-08-21 13:26:04,29.87 Degrees C: 85.77 Degrees F:
2017-08-21 13:26:05,29.87 Degrees C: 85.77 Degrees F:
2017-08-21 13:26:07,29.87 Degrees C: 85.77 Degrees F:
2017-08-21 13:26:09,29.81 Degrees C: 85.66 Degrees F:
2017-08-21 13:26:11,29.81 Degrees C: 85.66 Degrees F:
2017-08-21 13:26:12,29.81 Degrees C: 85.66 Degrees F:
2017-08-21 13:26:14,29.81 Degrees C: 85.66 Degrees F:
2017-08-21 13:26:16,29.81 Degrees C: 85.66 Degrees F:
2017-08-21 13:26:18,29.81 Degrees C: 85.66 Degrees F:
2017-08-21 13:26:20,29.81 Degrees C: 85.66 Degrees F:
2017-08-21 13:26:21,29.81 Degrees C: 85.66 Degrees F:
2017-08-21 13:26:23,29.75 Degrees C: 85.55 Degrees F:
2017-08-21 13:26:25,29.75 Degrees C: 85.55 Degrees F:
2017-08-21 13:26:27,29.75 Degrees C: 85.55 Degrees F:
2017-08-21 13:26:28,29.75 Degrees C: 85.55 Degrees F:
2017-08-21 13:26:30,29.75 Degrees C: 85.55 Degrees F:
2017-08-21 13:26:32,29.75 Degrees C: 85.55 Degrees F:
2017-08-21 13:26:34,29.75 Degrees C: 85.55 Degrees F:
2017-08-21 13:26:36,29.75 Degrees C: 85.55 Degrees F:
2017-08-21 13:26:37,29.75 Degrees C: 85.55 Degrees F:
2017-08-21 13:26:39,29.75 Degrees C: 85.55 Degrees F:
2017-08-21 13:26:41,29.75 Degrees C: 85.55 Degrees F:
2017-08-21 13:26:43,29.75 Degrees C: 85.55 Degrees F:
2017-08-21 13:26:44,29.75 Degrees C: 85.55 Degrees F:
2017-08-21 13:26:46,29.75 Degrees C: 85.55 Degrees F:
2017-08-21 13:26:48,29.75 Degrees C: 85.55 Degrees F:
2017-08-21 13:26:50,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:26:52,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:26:53,29.75 Degrees C: 85.55 Degrees F:
2017-08-21 13:26:55,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:26:57,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:26:59,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:27:00,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:27:02,29.75 Degrees C: 85.55 Degrees F:
2017-08-21 13:27:04,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:27:06,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:27:08,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:27:09,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:27:11,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:27:13,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:27:15,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:27:16,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:27:18,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:27:20,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:27:22,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:27:24,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:27:25,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:27:27,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:27:29,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:27:31,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:27:32,29.69 Degrees C: 85.44 Degrees F:
2017-08-21 13:27:34,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:27:36,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:27:38,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:27:40,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:27:41,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:27:43,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:27:45,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:27:47,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:27:48,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:27:50,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:27:52,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:27:54,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:27:56,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:27:57,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:27:59,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:01,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:03,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:04,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:06,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:08,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:10,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:12,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:13,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:15,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:17,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:19,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:20,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:22,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:24,29.56 Degrees C: 85.21 Degrees F:
2017-08-21 13:28:26,29.56 Degrees C: 85.21 Degrees F:
2017-08-21 13:28:28,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:29,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:31,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:33,29.56 Degrees C: 85.21 Degrees F:
2017-08-21 13:28:35,29.62 Degrees C: 85.32 Degrees F:
2017-08-21 13:28:36,29.56 Degrees C: 85.21 Degrees F:
2017-08-21 13:28:38,29.56 Degrees C: 85.21 Degrees F:
2017-08-21 13:28:40,29.56 Degrees C: 85.21 Degrees F:
2017-08-21 13:28:42,29.56 Degrees C: 85.21 Degrees F:
2017-08-21 13:28:43,29.56 Degrees C: 85.21 Degrees F:
2017-08-21 13:28:45,29.56 Degrees C: 85.21 Degrees F:
2017-08-21 13:28:47,29.56 Degrees C: 85.21 Degrees F:
2017-08-21 13:28:49,29.56 Degrees C: 85.21 Degrees F:
2017-08-21 13:28:51,29.56 Degrees C: 85.21 Degrees F:
2017-08-21 13:28:52,29.56 Degrees C: 85.21 Degrees F:
2017-08-21 13:28:54,29.56 Degrees C: 85.21 Degrees F:
2017-08-21 13:28:56,29.56 Degrees C: 85.21 Degrees F:
2017-08-21 13:28:58,29.56 Degrees C: 85.21 Degrees F:
2017-08-21 13:28:59,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:01,29.56 Degrees C: 85.21 Degrees F:
2017-08-21 13:29:03,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:05,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:07,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:08,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:10,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:12,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:14,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:15,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:17,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:19,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:21,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:23,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:24,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:26,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:28,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:30,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:31,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:33,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:35,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:37,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:39,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:29:40,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:29:42,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:29:44,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:29:46,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:29:47,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:29:49,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:29:51,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:29:53,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:29:55,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:29:56,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:29:58,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:00,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:02,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:03,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:05,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:07,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:09,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:11,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:12,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:14,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:16,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:18,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:19,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:21,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:23,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:25,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:27,29.37 Degrees C: 84.87 Degrees F:
2017-08-21 13:30:28,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:30,29.37 Degrees C: 84.87 Degrees F:
2017-08-21 13:30:32,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:34,29.37 Degrees C: 84.87 Degrees F:
2017-08-21 13:30:35,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:37,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:39,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:41,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:43,29.37 Degrees C: 84.87 Degrees F:
2017-08-21 13:30:44,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:46,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:48,29.37 Degrees C: 84.87 Degrees F:
2017-08-21 13:30:50,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:51,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:53,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:30:55,29.37 Degrees C: 84.87 Degrees F:
2017-08-21 13:30:57,29.37 Degrees C: 84.87 Degrees F:
2017-08-21 13:30:59,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:00,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:02,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:04,29.37 Degrees C: 84.87 Degrees F:
2017-08-21 13:31:06,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:07,29.37 Degrees C: 84.87 Degrees F:
2017-08-21 13:31:09,29.37 Degrees C: 84.87 Degrees F:
2017-08-21 13:31:11,29.37 Degrees C: 84.87 Degrees F:
2017-08-21 13:31:13,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:15,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:16,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:18,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:20,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:22,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:23,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:25,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:27,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:29,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:31,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:32,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:34,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:36,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:38,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:39,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:41,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:43,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:45,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:47,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:48,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:31:50,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:52,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:31:54,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:31:55,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:31:57,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:31:59,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:32:01,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:32:03,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:32:04,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:32:06,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:32:08,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:32:10,29.44 Degrees C: 84.99 Degrees F:
2017-08-21 13:32:11,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:32:13,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:32:15,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:32:17,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:32:19,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:32:20,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:32:22,29.50 Degrees C: 85.10 Degrees F:
2017-08-21 13:32:24,29.50 Degrees C: 85.10 Degrees F:
